Codigo,Vereda,Dirección,Avaluo,Predial
80100000,8,EL JUPAL VDA SOCONSAQUE ORIENTE,3041000,151040000000000000000000000000
80100000,8,EL JUPAL VDA SOCONSAQUE ORIENTE,3041000,151040000000000000000000000000
80102000,8,SAN ISIDRO VDA SOCONSAQUE ORIENTE,4166000,151040000000000000000000000000
80103000,8,EL MANZANO VDA SOCONSAQUE ORIENTE,8216000,151040000000000000000000000000
80104000,8,EL PORVENIR VDA SOCONSAQUE ORIENTE,2875000,151040000000000000000000000000
80105000,8,EL GRADO VDA SOCONSAQUE ORIENTE,3122000,151040000000000000000000000000
80106000,8,LOS CEREZOS VDA SOCONSAQUE ORIENT,5095000,151040000000000000000000000000
80106000,8,LOS CEREZOS VDA SOCONSAQUE ORIENT,5095000,151040000000000000000000000000
80106000,8,LOS CEREZOS VDA SOCONSAQUE ORIENT,5095000,151040000000000000000000000000
80106000,8,LOS CEREZOS VDA SOCONSAQUE ORIENT,5095000,151040000000000000000000000000
80106000,8,LOS CEREZOS VDA SOCONSAQUE ORIENT,5095000,151040000000000000000000000000
80107000,8,EL CEREZO VDA SOCONSAQUE ORIENTE,4725000,151040000000000000000000000000
80107000,8,EL CEREZO VDA SOCONSAQUE ORIENTE,4725000,151040000000000000000000000000
80108000,8,EL RECREO VDA SOCONSAQUE ORIENTE,200000,151040000000000000000000000000
80109000,8,EL RINCON VDA SOCONSAQUE ORIENTE,2582000,151040000000000000000000000000
80110000,8,EL ALJIBE VDA SOCONSAQUE ORIENTE,2525000,151040000000000000000000000000
80111000,8,RESURRECION VDA SOCONSAQUE ORIENTE,29501000,151040000000000000000000000000
80112000,8,LA ARGENTINA VDA SOCONSAQUE ORIENT,3016000,151040000000000000000000000000
80112000,8,LA ARGENTINA VDA SOCONSAQUE ORIENT,3016000,151040000000000000000000000000
80112000,8,LA ARGENTINA VDA SOCONSAQUE ORIENT,3016000,151040000000000000000000000000
80113000,8,PALMIRA VDA SOCONSAQUE ORIENTE,9977000,151040000000000000000000000000
80113000,8,PALMIRA VDA SOCONSAQUE ORIENTE,9977000,151040000000000000000000000000
80113000,8,PALMIRA VDA SOCONSAQUE ORIENTE,9977000,151040000000000000000000000000
80114000,8,EL CEREZO VDA SOCONSAQUE ORIENTE,1352000,151040000000000000000000000000
80115000,8,EL ARENAL VDA SOCONSOQUE ORIENTE,2675000,151040000000000000000000000000
80115000,8,EL ARENAL VDA SOCONSOQUE ORIENTE,2675000,151040000000000000000000000000
80116000,8,EL PLAN VDA SONCONSAQUE ORIENTE,3786000,151040000000000000000000000000
80117000,8,EL ALISO VDA SOCONSAQUE ORIENT,13843000,151040000000000000000000000000
80118000,8,EL ROSAL VDA SOCONSAQUE ORIENTE,6263000,151040000000000000000000000000
80119000,8,LOS EUCALIPTUS VDA SOCONSAQUE ORIE,16548000,151040000000000000000000000000
80120000,8,EL OBSEQUIO VDA SOCONSAQUE ORIENTE,2993000,151040000000000000000000000000
80121000,8,EL CEREZO VDA SOCONSAQUE ORIENTE,6040000,151040000000000000000000000000
80121000,8,EL CEREZO VDA SOCONSAQUE ORIENTE,6040000,151040000000000000000000000000
80122000,8,EL CEREZO VDA SOCONSAQUE ORIENTE,9489000,151040000000000000000000000000
80122000,8,EL CEREZO VDA SOCONSAQUE ORIENTE,9489000,151040000000000000000000000000
80123000,8,EL PLACER VDA SOCONSAQUE ORIENTE,4696000,151040000000000000000000000000
80124000,8,EL RECUERDO VDA SOCONSAQUE ORIENTE,2343000,151040000000000000000000000000
80125000,8,LA PROVIDENCIVDA SOCONSAQUE ORIENT,12390000,151040000000000000000000000000
80126000,8,XXX VDA SOCONSAQUE ORIENTE,3228000,151040000000000000000000000000
80127000,8,EL DESENGANO VDA SOCONSAQUE ORIENT,5281000,151040000000000000000000000000
80128000,8,CASA DE PAJA VDA SOCONSAQUE ORIENT,175000,151040000000000000000000000000
80128000,8,CASA DE PAJA VDA SOCONSAQUE ORIENT,175000,151040000000000000000000000000
80128000,8,CASA DE PAJA VDA SOCONSAQUE ORIENT,175000,151040000000000000000000000000
80129000,8,HONDA VDA SOCONSAQUE ORIENTE,250000,151040000000000000000000000000
80130000,8,SAN JOAQUIN VDA SOCONSAQUE ORIENTA,2262000,151040000000000000000000000000
80131000,8,LA PLAYA VDA SOCONSAQUE ORIENTE,92000,151040000000000000000000000000
80131000,8,LA PLAYA VDA SOCONSAQUE ORIENTE,92000,151040000000000000000000000000
80132000,8,FLANDES VDA SOCONSAQUE ORIENTE,4110000,151040000000000000000000000000
80133000,8,BUENOS AIRES VDA SOCONSAQUE ORIENT,4048000,151040000000000000000000000000
80133000,8,BUENOS AIRES VDA SOCONSAQUE ORIENT,4048000,151040000000000000000000000000
80134000,8,SAN BENILDO VDA SOCONSAQUE ORIENTE,2639000,151040000000000000000000000000
80135000,8,LA MANA VDA SOCONSAQUE ORIENTE,12603000,151040000000000000000000000000
80136000,8,LA PLAYA VDA SOCONSAQUE ORIENTE,9336000,151040000000000000000000000000
80137000,8,EL PAPAYO VDA SOCONSAQUE ORIENTE,9565000,151040000000000000000000000000
80138000,8,EL TRIUNFO VDA SOCONSAQUE ORIENTE,10560000,151040000000000000000000000000
80138000,8,EL TRIUNFO VDA SOCONSAQUE ORIENTE,10560000,151040000000000000000000000000
80139000,8,FLANDES VDA SOCONSAQUE ORIENTE,175000,151040000000000000000000000000
80140000,8,EL REGALO VDA SOCONSAQUE ORIENTE,330000,151040000000000000000000000000
80141000,8,EL SAUZ VDA SOCONSAQUE ORIENTE,1056000,151040000000000000000000000000
80142000,8,EL ENCANTO VDA SOCONSAQUE ORIENTE,762000,151040000000000000000000000000
80143000,8,EL GRANJA VDA SOCONSAQUE ORIENTE,353000,151040000000000000000000000000
80143000,8,EL GRANJA VDA SOCONSAQUE ORIENTE,353000,151040000000000000000000000000
80143000,8,EL GRANJA VDA SOCONSAQUE ORIENTE,353000,151040000000000000000000000000
80144000,8,LA CEIBA VDA SOCONSAQUE ORIENTE,411000,151040000000000000000000000000
80145000,8,EL CEREZO VDA SOCONSAQUE ORIENT,586000,151040000000000000000000000000
80146000,8,EL ALJIVE VDA SOCONSAQUE ORIENTE,586000,151040000000000000000000000000
80147000,8,EL RECUERDO VDA SOCONSAQUE ORIENTE,5410000,151040000000000000000000000000
80147000,8,EL RECUERDO VDA SOCONSAQUE ORIENTE,5410000,151040000000000000000000000000
80147000,8,EL RECUERDO VDA SOCONSAQUE ORIENTE,5410000,151040000000000000000000000000
80148000,8,EL CURUBITO VDA SOCONSAQUE ORIENTE,1888000,151040000000000000000000000000
80149000,8,BUENOS AIRES VDA SOCONSAQUE ORIENT,2053000,151040000000000000000000000000
80150000,8,EL RECUERDO VDA SOCONSAQUE ORIENTE,4110000,151040000000000000000000000000
80150000,8,EL RECUERDO VDA SOCONSAQUE ORIENTE,4110000,151040000000000000000000000000
80151000,8,RECUERDO VDA SOCONSAQUE ORIENTE,5576000,151040000000000000000000000000
80152000,8,LA ESPERANZA VDA SOCONSAQUE ORIENT,10923000,151040000000000000000000000000
80152000,8,LA ESPERANZA VDA SOCONSAQUE ORIENT,10923000,151040000000000000000000000000
80152000,8,LA ESPERANZA VDA SOCONSAQUE ORIENT,10923000,151040000000000000000000000000
80153000,8,EL PORVENIR VDA SOCONSAQUE ORIENTE,4726000,151040000000000000000000000000
80154000,8,XXX VDA SOCONSAQUE ORIENTE,629000,151040000000000000000000000000
80155000,8,EL PENSAMIENTO VDA SOCONSAQUE ORIE,599000,151040000000000000000000000000
80156000,8,LA ESPERANZA VDA SOCONSAQUE ORIENT,804000,151040000000000000000000000000
80156000,8,LA ESPERANZA VDA SOCONSAQUE ORIENT,804000,151040000000000000000000000000
80156000,8,LA ESPERANZA VDA SOCONSAQUE ORIENT,804000,151040000000000000000000000000
80157000,8,ARBOLOCOS VDA SOCONSAQUE ORIENTE,1634000,151040000000000000000000000000
80158000,8,EL RECUERDO VDA SOCONSAQUE ORIENTE,2366000,151040000000000000000000000000
80159000,8,SANTA TERESA VDA SOCONSAQUE ORIENT,36012000,151040000000000000000000000000
80160000,8,EL RECUERDO VDA SOCONSAQUE ORIENTE,2170000,151040000000000000000000000000
80161000,8,LOS MANBRILLOS VDA SONCONSAQUE ORI,705000,151040000000000000000000000000
80162000,8,EL ROSAL LA CARBONERA VDA SOCONSAQ,2845000,151040000000000000000000000000
80163000,8,EL GUAMO VDA SOCONZAQUE ORIENTE,10444000,151040000000000000000000000000
80165000,8,SAN RAFAEL VDA SOCONSAQUE ORIENTE,3287000,151040000000000000000000000000
80166000,8,BUENAVISTA VDA SOCONSAQUE ORIENTE,3050000,151040000000000000000000000000
80166000,8,BUENAVISTA VDA SOCONSAQUE ORIENTE,3050000,151040000000000000000000000000
80167000,8,EL PLAN VDA SOCONSAQUE ORIENTE,2931000,151040000000000000000000000000
80168000,8,EL CARMEN VDA SOCONSAQUE ORIENTE,1409000,151040000000000000000000000000
80168000,8,EL CARMEN VDA SOCONSAQUE ORIENTE,1409000,151040000000000000000000000000
80169000,8,XXX VDA SOCONSAQUE ORIENTE,1582000,151040000000000000000000000000
80170000,8,LA TRIBUNA VDA SOCONSAQUE ORIENTE,1288000,151040000000000000000000000000
80170000,8,LA TRIBUNA VDA SOCONSAQUE ORIENTE,1288000,151040000000000000000000000000
80171000,8,BUENAVISTA VDA SOCONSAQUE ORIENTE,3345000,151040000000000000000000000000
80172000,8,EL ROSAL VDA SOCONSAQUE ORIENTE,3345000,151040000000000000000000000000
80174000,8,EL VERGEL VDA SOCONSAQUE ORIENTE,9977000,151040000000000000000000000000
80175000,8,EL CARRACO CASA BLANCA,61580000,151040000000000000000000000000
80175000,8,EL CARRACO CASA BLANCA,61580000,151040000000000000000000000000
80175000,8,EL CARRACO CASA BLANCA,61580000,151040000000000000000000000000
80175000,8,EL CARRACO CASA BLANCA,61580000,151040000000000000000000000000
80176000,8,EL PLACER VDA SOCONSAQUE ORIENTE,1364000,151040000000000000000000000000
80177000,8,Lo1 VDA SOCONSAQUE ORIENTE,2212000,151040000000000000000000000000
80178000,8,SAN JOAQUIN VDA SOCONSAQUE ORIENTE,3668000,151040000000000000000000000000
80180000,8,BUENOS AIRES Y EL CARMEN VDA SOCON,15193000,151040000000000000000000000000
80181000,8,SAN ANTONIO VDA SOCONSAQUE ORIENTE,2066000,151040000000000000000000000000
80182000,8,SAN ISIDRO VDA SOCONSAQUE ORIENTE,14081000,151040000000000000000000000000
80182000,8,SAN ISIDRO VDA SOCONSAQUE ORIENTE,14081000,151040000000000000000000000000
80184000,8,EL MANZANITO VDA SOCONSAQUE ORIENT,8003000,151040000000000000000000000000
80185000,8,EL ENCENILLO VDA SOCONSAQUE ORIENT,2582000,151040000000000000000000000000
80186000,8,SAN BERNARDO VDA SOCONSAQUE ORIENT,2228000,151040000000000000000000000000
80187000,8,EL RECUERDO VDA SOCONSAQUE ORIENTE,2289000,151040000000000000000000000000
80188000,8,SANTA ISABEL VDA SOCONSAQUE ORIENT,1934000,151040000000000000000000000000
80189000,8,SAN JOSE VDA SOCONSAQUE ORIENTE,4110000,151040000000000000000000000000
80189000,8,SAN JOSE VDA SOCONSAQUE ORIENTE,4110000,151040000000000000000000000000
80190000,8,EL DURAZNO VDA SOCONSAQUE NORTE,1173000,151040000000000000000000000000
80191000,8,EL PAPAYO VDA SOCONSAQUE ORIENTE,2053000,151040000000000000000000000000
80191000,8,EL PAPAYO VDA SOCONSAQUE ORIENTE,2053000,151040000000000000000000000000
80192000,8,LAS MERCEDES VDA SOCONSAQUE ORIENT,1173000,151040000000000000000000000000
80192000,8,LAS MERCEDES VDA SOCONSAQUE ORIENT,1173000,151040000000000000000000000000
80193000,8,SAN RAFAEL VDA SOCONSAQUE ORIENTE,1173000,151040000000000000000000000000
80193000,8,SAN RAFAEL VDA SOCONSAQUE ORIENTE,1173000,151040000000000000000000000000
80194000,8,EL TUNAL VDA SOCONSAQUE ORIENTE,3345000,151040000000000000000000000000
80195000,8,LA ESPERANZA VDA SOCONSAQUE ORIENT,9195000,151040000000000000000000000000
80195000,8,LA ESPERANZA VDA SOCONSAQUE ORIENT,9195000,151040000000000000000000000000
80197000,8,EL PANTANO VDA SOCONSAQUE ORIENTE,7601000,151040000000000000000000000000
80197000,8,EL PANTANO VDA SOCONSAQUE ORIENTE,7601000,151040000000000000000000000000
80197000,8,EL PANTANO VDA SOCONSAQUE ORIENTE,7601000,151040000000000000000000000000
80198000,8,TERRENO VDA SOCONSAQUE ORIENTE,998000,151040000000000000000000000000
80198000,8,TERRENO VDA SOCONSAQUE ORIENTE,998000,151040000000000000000000000000
80201000,8,EL GREDAL ESPERANZA VDA SOCONSAQUE,1173000,151040000000000000000000000000
80201000,8,EL GREDAL ESPERANZA VDA SOCONSAQUE,1173000,151040000000000000000000000000
80202000,8,TERRENO VDA SOCONSAQUE ORIENTE,998000,151040000000000000000000000000
80203000,8,BUENOS-AIRES VDA SACONSOQUE ORIENT,2170000,151040000000000000000000000000
80203000,8,BUENOS-AIRES VDA SACONSOQUE ORIENT,2170000,151040000000000000000000000000
80204000,8,SAN MARTIN VDA SACONSOQUE ORIENTE,1292000,151040000000000000000000000000
80205000,8,EL CEREZO VDA SACONSOQUE ORIENTE,11149000,151040000000000000000000000000
80206000,8,EL TUNAL VDA SACONSAQUE ORIENTE,1757000,151040000000000000000000000000
80207000,8,LA ESPERANZA VDA SACONSOQUE ORIENT,4808000,151040000000000000000000000000
80207000,8,LA ESPERANZA VDA SACONSOQUE ORIENT,4808000,151040000000000000000000000000
80208000,8,LAS MANITAS VDA SACONSOQUE ORIENTE,3228000,151040000000000000000000000000
80208000,8,LAS MANITAS VDA SACONSOQUE ORIENTE,3228000,151040000000000000000000000000
80209000,8,EL CEREZO VDA SACONSOQUE ORIENTE,2289000,151040000000000000000000000000
80210000,8,BUENAVISTA VDA SOCONSAQUE ORIENTE,13887000,151040000000000000000000000000
80211000,8,LA ESPERANZA VDA SACONSOQUE ORIENTE,8420000,151040000000000000000000000000
80212000,8,SAN ANTONIO VDA SACONSOQUE ORIENTE,5689000,151040000000000000000000000000
80213000,8,LOTE VILLA MARIA VDA SOCONSAQUE OR,7320000,151040000000000000000000000000
80213000,8,LOTE VILLA MARIA VDA SOCONSAQUE OR,7320000,151040000000000000000000000000
80214000,8,EL RECUERDO VDA SACONSOQUE ORIENTE,998000,151040000000000000000000000000
80214000,8,EL RECUERDO VDA SACONSOQUE ORIENTE,998000,151040000000000000000000000000
80215000,8,EL PLANO VDA SACONSOQUE ORIENTAL,998000,151040000000000000000000000000
80216000,8,LA CARBONERA VDA SACONSAQUE ORIENT,3228000,151040000000000000000000000000
80217000,8,ARENAS VDA SACONSOQUE ORIENTAL,3932000,151040000000000000000000000000
80218000,8,SANTA MARTHA VDA SOCONSAQUE ORIENT,2343000,151040000000000000000000000000
80219000,8,EL ARENAL VDA SOCONSAQUE ORIENTE,3697000,151040000000000000000000000000
80219000,8,EL ARENAL VDA SOCONSAQUE ORIENTE,3697000,151040000000000000000000000000
80219000,8,EL ARENAL VDA SOCONSAQUE ORIENTE,3697000,151040000000000000000000000000
80219000,8,EL ARENAL VDA SOCONSAQUE ORIENTE,3697000,151040000000000000000000000000
80220000,8,SAN ISIDRO VDA SACONSOQUE ORIENTE,33489000,151040000000000000000000000000
80221000,8,EL PANTANO VDA SOCONSAQUE ORIENTE,1757000,151040000000000000000000000000
80222000,8,LA PICOTA VDA SACOSOQUE ORIENTE,1757000,151040000000000000000000000000
80222000,8,LA PICOTA VDA SACOSOQUE ORIENTE,1757000,151040000000000000000000000000
80223000,8,EL ALJIBE VDA SOCONSAQUE ORIENTE,1760000,151040000000000000000000000000
80225000,8,BUENOS AIRES VDA SACONSOQUE ORIENT,940000,151040000000000000000000000000
80225000,8,BUENOS AIRES VDA SACONSOQUE ORIENT,940000,151040000000000000000000000000
80226000,8,SAN MARTIN VDA SACONSOQUE ORIENTE,1056000,151040000000000000000000000000
80226000,8,SAN MARTIN VDA SACONSOQUE ORIENTE,1056000,151040000000000000000000000000
80227000,8,EL CEREZO VDA SOCONSOQUE ORIENTE,1702000,151040000000000000000000000000
80228000,8,ESPERANZA VDA SOCONSAQUE ORIENTE,762000,151040000000000000000000000000
80229000,8,EL MANANTIAL VDA SOCONSOQUE ORIENT,1350000,151040000000000000000000000000
80229000,8,EL MANANTIAL VDA SOCONSOQUE ORIENT,1350000,151040000000000000000000000000
80229000,8,EL MANANTIAL VDA SOCONSOQUE ORIENT,1350000,151040000000000000000000000000
80230000,8,EL ALISAL VDA SOCONSAQUE ORIENTE,762000,151040000000000000000000000000
80230000,8,EL ALISAL VDA SOCONSAQUE ORIENTE,762000,151040000000000000000000000000
80231000,8,SAN-ANTONIO VDA SOCONSOQUE ORIENTE,2907000,151040000000000000000000000000
80232000,8,EL ZAUZ VDA SOCONSOQUE ORIENTE,433000,151040000000000000000000000000
80233000,8,EL ESPARTO VDA SOCONSOQUE ORIENTE,411000,151040000000000000000000000000
80234000,8,EL PORVENIR VDA SOCONSOQUE ORIENTE,1818000,151040000000000000000000000000
80235000,8,EL GUAMO VDA SOCONSOQUE ORIENTE,282000,151040000000000000000000000000
80236000,8,LA ESPERANZA VDA SOCONSOQUE ORIENT,353000,151040000000000000000000000000
80237000,8,EL DIAMANTE VDA SOCONSOQUE ORIENTE,6700000,151040000000000000000000000000
80238000,8,EL RECUERDO VDA SOCONSOQUE ORIENTE,3050000,151040000000000000000000000000
80239000,8,EL MANZANO VDA SOCONSOQUE ORIENTE,7038000,151040000000000000000000000000
80240000,8,BELLAVISTA VDA SOCONSOQUE ORIENTE,11567000,151040000000000000000000000000
80241000,8,EL ALJIBE VDA SOCONSAQUE ORIENTE,1702000,151040000000000000000000000000
80242000,8,EL DURAZNO VDA SOCONSAQUE ORIENTE,5165000,151040000000000000000000000000
80243000,8,AGUA BLANCA VDA SOCONSAQUE ORIENTE,5165000,151040000000000000000000000000
80243000,8,AGUA BLANCA VDA SOCONSAQUE ORIENTE,5165000,151040000000000000000000000000
80244000,8,XXX VDA SOCONSAQUE ORIENTE,2289000,151040000000000000000000000000
80245000,8,XXX VDA SOCONSAQUE ORIENTE,6599000,151040000000000000000000000000
80246000,8,EL MANZANO VDA SOCONSAQUE ORIENTE,36656000,151040000000000000000000000000
80247000,8,XXX VDA SOCONSAQUE ORIENTE,940000,151040000000000000000000000000
80248000,8,EL MANZANO VDA SOCONSAQUE ORIENTE,998000,151040000000000000000000000000
80249000,8,EL RECUERDO VDA SOCONSAQUE ORIENTE,879000,151040000000000000000000000000
80250000,8,EL PORVENIR VDA SOCONSAQUE ORIENTE,1818000,151040000000000000000000000000
80251000,8,EL TUNAL VDA SOCONSAQUE ORIENTE,1284000,151040000000000000000000000000
80252000,8,TRES ESQUINAS VDA SOCONSAQUE ORIEN,586000,151040000000000000000000000000
80253000,8,EL PLACER VDA SOCONSAQUE ORIENTE,586000,151040000000000000000000000000
80254000,8,LA ESPERANZA VDA SOCONSAQUE ORIENT,879000,151040000000000000000000000000
80255000,8,EL RECUERDO VDA SOCONSAQUE ORIENTE,822000,151040000000000000000000000000
80256000,8,LA LOMITA VDA SOCONSAQUE ORIENTE,822000,151040000000000000000000000000
80257000,8,LOS SALVIOS VDA SOCONSAQUE ORIENTE,645000,151040000000000000000000000000
80257000,8,LOS SALVIOS VDA SOCONSAQUE ORIENTE,645000,151040000000000000000000000000
80258000,8,EL HOYO VDA SOCONSAQUE ORIENTE,645000,151040000000000000000000000000
80259000,8,LA CRUZ VDA SOCONSAQUE ORIENTE,1056000,151040000000000000000000000000
80260000,8,SANTA ROSA VDA SOCONSANQUE ORIENTE,2931000,151040000000000000000000000000
80260000,8,SANTA ROSA VDA SOCONSANQUE ORIENTE,2931000,151040000000000000000000000000
80260000,8,SANTA ROSA VDA SOCONSANQUE ORIENTE,2931000,151040000000000000000000000000
80260000,8,SANTA ROSA VDA SOCONSANQUE ORIENTE,2931000,151040000000000000000000000000
80260000,8,SANTA ROSA VDA SOCONSANQUE ORIENTE,2931000,151040000000000000000000000000
80260000,8,SANTA ROSA VDA SOCONSANQUE ORIENTE,2931000,151040000000000000000000000000
80260000,8,SANTA ROSA VDA SOCONSANQUE ORIENTE,2931000,151040000000000000000000000000
80260000,8,SANTA ROSA VDA SOCONSANQUE ORIENTE,2931000,151040000000000000000000000000
80260000,8,SANTA ROSA VDA SOCONSANQUE ORIENTE,2931000,151040000000000000000000000000
80260000,8,SANTA ROSA VDA SOCONSANQUE ORIENTE,2931000,151040000000000000000000000000
80260000,8,SANTA ROSA VDA SOCONSANQUE ORIENTE,2931000,151040000000000000000000000000
80260000,8,SANTA ROSA VDA SOCONSANQUE ORIENTE,2931000,151040000000000000000000000000
80262000,8,SAN BERNARDO VDA SOCONSAQUE ORIENT,1056000,151040000000000000000000000000
80262000,8,SAN BERNARDO VDA SOCONSAQUE ORIENT,1056000,151040000000000000000000000000
80263000,8,EL PLANETA VDA SOCONSAQUE ORIENTE,7625000,151040000000000000000000000000
80264000,8,SAN LORENZO VDA SOCONSAQUE ORIENTE,7633000,151040000000000000000000000000
80264000,8,SAN LORENZO VDA SOCONSAQUE ORIENTE,7633000,151040000000000000000000000000
80264000,8,SAN LORENZO VDA SOCONSAQUE ORIENTE,7633000,151040000000000000000000000000
80265000,8,EL PARAMO VDA SOCONSAQUE ORIENTE,6257000,151040000000000000000000000000
80265000,8,EL PARAMO VDA SOCONSAQUE ORIENTE,6257000,151040000000000000000000000000
80265000,8,EL PARAMO VDA SOCONSAQUE ORIENTE,6257000,151040000000000000000000000000
80265000,8,EL PARAMO VDA SOCONSAQUE ORIENTE,6257000,151040000000000000000000000000
80265000,8,EL PARAMO VDA SOCONSAQUE ORIENTE,6257000,151040000000000000000000000000
80266000,8,EL ENCONILLO VDA SOCONSAQUE ORIENT,11944000,151040000000000000000000000000
80267000,8,EL PORVENIR VDA SOCONSAQUE ORIENTE,8240000,151040000000000000000000000000
80268000,8,EL FINTILLO VDA SOCONSAQUE ORIENTE,2639000,151040000000000000000000000000
80269000,8,EL HUERTO VDA SOCONSAQUE ORIENTE,6455000,151040000000000000000000000000
